"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Overhead Press (Smith Machine)",,"",1,"normal",75,4,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Lateral Raise (Dumbbell)",,"",0,"normal",17.5,6,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,7,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Face Pull",,"",0,"normal",28.75,8,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Face Pull",,"",1,"normal",28.75,8,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Preacher Curl (Machine)",,"",0,"normal",51.25,6,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Preacher Curl (Machine)",,"",1,"normal",53.75,4,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Skullcrusher (Barbell)",,"",0,"normal",49,6,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Skullcrusher (Barbell)",,"",1,"normal",51.5,4,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Seated Incline Curl (Dumbbell)",0,"",0,"normal",17.5,8,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Seated Incline Curl (Dumbbell)",0,"",1,"normal",20,4,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Triceps Rope Pushdown",0,"",0,"normal",32.2,6,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Triceps Rope Pushdown",0,"",1,"normal",32.5,6,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Hammer Curl (Cable)",1,"",0,"normal",37.5,7,,,
"Piątek - Barki i łapy","26 Jun 2026, 18:00","26 Jun 2026, 18:56","DELOAD","Single Arm Triceps Pushdown (Cable)",1,"",0,"normal",15,6,,,
"Czwartek - Góra - Hipertrofia","25 Jun 2026, 18:36","25 Jun 2026, 19:39","DELOAD","Bench Press (Barbell) Hipertrofia",,"",0,"normal",95,7,,,
"Czwartek - Góra - Hipertrofia","25 Jun 2026, 18:36","25 Jun 2026, 19:39","DELOAD","Bench Press (Barbell) Hipertrofia",,"",1,"normal",97.5,6,,,
"Czwartek - Góra - Hipertrofia","25 Jun 2026, 18:36","25 Jun 2026, 19:39","DELOAD","Lat Pulldown (Cable)",,"",0,"normal",96,6,,,
"Czwartek - Góra - Hipertrofia","25 Jun 2026, 18:36","25 Jun 2026, 19:39","DELOAD","Lat Pulldown (Cable)",,"",1,"normal",99.5,5,,,
"Czwartek - Góra - Hipertrofia","25 Jun 2026, 18:36","25 Jun 2026, 19:39","DELOAD","Incline Chest Press (Machine)",,"",0,"normal",115,6,,,
"Czwartek - Góra - Hipertrofia","25 Jun 2026, 18:36","25 Jun 2026, 19:39","DELOAD","Incline Chest Press (Machine)",,"",1,"normal",120,4,,,
"Czwartek - Góra - Hipertrofia","25 Jun 2026, 18:36","25 Jun 2026, 19:39","DELOAD","Iso-Lateral High Row (Machine)",,"",0,"normal",130,8,,,
"Czwartek - Góra - Hipertrofia","25 Jun 2026, 18:36","25 Jun 2026, 19:39","DELOAD","Iso-Lateral High Row (Machine)",,"",1,"normal",130,8,,,
"Czwartek - Góra - Hipertrofia","25 Jun 2026, 18:36","25 Jun 2026, 19:39","DELOAD","Butterfly (Pec Deck)",,"",0,"normal",110,7,,,
"Czwartek - Góra - Hipertrofia","25 Jun 2026, 18:36","25 Jun 2026, 19:39","DELOAD","Butterfly (Pec Deck)",,"",1,"normal",112.5,5,,,
"Czwartek - Góra - Hipertrofia","25 Jun 2026, 18:36","25 Jun 2026, 19:39","DELOAD","Pullover (Machine)",,"",0,"normal",95,9,,,
"Czwartek - Góra - Hipertrofia","25 Jun 2026, 18:36","25 Jun 2026, 19:39","DELOAD","Pullover (Machine)",,"",1,"normal",100,8,,,
"Środa - Dzień cardio","24 Jun 2026, 18:30","24 Jun 2026, 19:16","","Treadmill",,"",0,"normal",,,3.35,2700,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Warm Up",,"",0,"normal",,,,893,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Front Squat",,"",0,"normal",105,3,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Front Squat",,"",1,"normal",110,2,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Romanian Deadlift (Barbell)",,"",0,"normal",140,4,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Romanian Deadlift (Barbell)",,"",1,"normal",150,3,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Hack Squat (Machine)",,"",0,"normal",137.5,5,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Hack Squat (Machine)",,"",1,"normal",142.5,3,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Leg Extension (Machine)",,"",0,"normal",85,8,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Leg Extension (Machine)",,"",1,"normal",87.5,8,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Lying Leg Curl (Machine)",,"",0,"normal",55,6,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Lying Leg Curl (Machine)",,"",1,"normal",55,6,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Hip Adduction (Machine)",,"",0,"normal",100,8,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Cable Crunch",,"",0,"normal",51.25,10,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Cable Crunch",,"",1,"normal",52.5,8,,,
"Wtorek - Dół","23 Jun 2026, 19:03","23 Jun 2026, 20:11","DELOAD","Cable Core Pallof Press",,"",0,"normal",21.25,6,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Bench Press (Barbell)",,"",0,"normal",100,6,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Bench Press (Barbell)",,"",1,"normal",102.5,4,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Pull Up",,"",0,"normal",,7,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Pull Up",,"",1,"normal",,6,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Incline Bench Press (Smith Machine)",,"",0,"normal",80,6,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Incline Bench Press (Smith Machine)",,"",1,"normal",82.5,5,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Dumbbell Row",,"",0,"normal",55,10,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Dumbbell Row",,"",1,"normal",55,10,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Low Cable Fly Crossovers",,"",0,"normal",16.25,8,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Low Cable Fly Crossovers",,"",1,"normal",17.5,6,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Single Arm Cable Row",,"",0,"normal",50,7,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Single Arm Cable Row",,"",1,"normal",51.25,6,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Bicep Curl (Cable)",0,"",0,"normal",33.75,6,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Bicep Curl (Cable)",0,"",1,"normal",33.75,6,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Triceps Rope Pushdown",0,"",0,"normal",32.5,6,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Triceps Rope Pushdown",0,"",1,"normal",32.5,6,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Lateral Raise (Machine)",,"",0,"normal",60,7,,,
"Poniedziałek - Góra","22 Jun 2026, 19:06","22 Jun 2026, 20:26","DELOAD","Rear Delt Reverse Fly (Machine)",,"",0,"normal",22.5,9,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Pendulum Squat (Machine)",,"",0,"normal",106.7,10,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Pendulum Squat (Machine)",,"",1,"normal",111.7,8,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Pendulum Squat (Machine)",,"",2,"normal",116.7,5,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Single Leg Press (Machine)",,"",0,"normal",123,8,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Single Leg Press (Machine)",,"",1,"normal",133,8,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Single Leg Press (Machine)",,"",2,"normal",143,8,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Single Leg Extensions",,"",0,"normal",36.8,8,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Single Leg Extensions",,"",1,"normal",38.05,7,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Single Leg Extensions",,"",2,"normal",39.3,6,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Standing Leg Curls",,"",0,"normal",39.85,10,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Standing Leg Curls",,"",1,"normal",42.35,8,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Standing Leg Curls",,"",2,"normal",44.85,6,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Hanging Leg Raise",,"",0,"normal",,13,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Hanging Leg Raise",,"",1,"normal",,13,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Hanging Leg Raise",,"",2,"normal",,14,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Cable Crunch - Wyciąg Kapelanka - Na Podwyższeniu 15cm",,"",0,"normal",42.75,12,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Cable Crunch - Wyciąg Kapelanka - Na Podwyższeniu 15cm",,"",1,"normal",44.5,11,,,
"Sobota - Nogi - Hipertrofia","20 Jun 2026, 13:58","20 Jun 2026, 15:36","","Cable Crunch - Wyciąg Kapelanka - Na Podwyższeniu 15cm",,"",2,"normal",44.5,11,,,
"Piątek - Barki i łapy","19 Jun 2026, 19:00","19 Jun 2026, 20:56","","Overhead Press (Smith Machine)",,"",0,"normal",62.5,11,,,
"Piątek - Barki i łapy","19 Jun 2026, 19:00","19 Jun 2026, 20:56","","Overhead Press (Smith Machine)",,"",1,"normal",67.5,9,,,
